loan_percent_income,cb_person_cred_hist_length,person_emp_length,person_age,person_income,loan_int_rate,person_home_ownership_RENT,PD_calibrée,Yi,montant_demande,loan_intent,taux_rendement,Yi_optimal,credit_alloue,montant_alloue,revenus_attendus
0.24,3.999999999999998,3.999999999999998,24.00000000000001,71999.99999999983,10.99,0,0.008956967933968382,1,225190,VENTURE,0.1399,1,1,225190,31504.081
0.26,7.999999999999997,3.999999999999998,28.99999999999999,38400.00000000016,10.99,0,0.008956967933968382,1,15699,VENTURE,0.1399,1,1,15699,2196.2901
0.14,3.999999999999998,2.000000000000001,22.99999999999998,84999.9999999998,13.16000000000001,1,0.07158061841020565,1,8610,EDUCATION,0.14160000000000011,1,1,8610,1219.176000000001
0.16,8.999999999999993,12.00000000000001,27.0,130000.0000000006,10.99,0,0.009922533313214544,1,17953,VENTURE,0.1399,1,1,17953,2511.6247
0.06,3.000000000000002,8.999999999999993,25.0,110499.9999999998,13.67,1,0.08464958726416719,1,219057,DEBTCONSOLIDATION,0.1517,1,1,219057,33230.9469
0.23,3.999999999999998,5.0,24.00000000000001,47159.99999999981,11.14,1,0.0152774670827786,1,21241,VENTURE,0.1414,1,1,21241,3003.4773999999998
0.2499999999999999,3.000000000000002,5.999999999999998,22.00000000000001,48400.00000000001,14.65,1,0.1063417633302577,1,14755,VENTURE,0.1765,1,1,14755,2604.2574999999997
0.3599999999999999,3.999999999999998,5.0,21.0,33009.00000000001,11.47999999999999,0,0.02638808226891136,1,60745,VENTURE,0.1447999999999999,1,1,60745,8795.875999999995
0.05,10.99999999999999,0.0,35.99999999999998,39995.99999999986,11.48999999999999,1,0.02697543060731632,1,46819,VENTURE,0.1448999999999999,1,1,46819,6784.073099999995
0.06,3.000000000000002,5.999999999999998,25.0,104999.9999999996,13.87000000000001,0,0.08998608177926987,1,65772,PERSONAL,0.1437000000000001,1,1,65772,9451.436400000008
0.2,3.999999999999998,1.0,24.00000000000001,119999.9999999994,12.68999999999999,1,0.06136891743932956,1,72054,DEBTCONSOLIDATION,0.14189999999999992,1,1,72054,10224.462599999993
0.1,14.0,0.0,40.99999999999999,41999.99999999992,13.42999999999999,1,0.0799625731809116,1,78872,EDUCATION,0.14429999999999993,1,1,78872,11381.229599999995
0.18,2.000000000000001,7.000000000000002,26.0,53000.00000000002,11.70999999999999,1,0.03405386538205664,1,71535,HOMEIMPROVEMENT,0.1370999999999999,1,1,71535,9807.448499999991
0.05,5.999999999999998,5.0,31.00000000000001,179999.9999999997,14.27,0,0.09910432174357034,1,83613,DEBTCONSOLIDATION,0.1577,1,1,83613,13185.7701
0.03,5.999999999999998,12.99999999999999,28.99999999999999,118374.0,13.49,0,0.08190478567755706,1,29104,VENTURE,0.1649,1,1,29104,4799.2496
0.03,5.999999999999998,14.0,29.99999999999999,130000.0000000006,10.99,0,0.01229229063837626,1,15917,VENTURE,0.1399,1,1,15917,2226.7883
0.1,3.999999999999998,7.000000000000002,22.99999999999998,98000.00000000003,10.99,0,0.01229229063837626,1,55395,VENTURE,0.1399,1,1,55395,7749.760499999999
0.07000000000000002,17.0,20.0,40.99999999999999,102000.0000000002,11.48999999999999,0,0.02893199273153509,1,7191,VENTURE,0.1448999999999999,1,1,7191,1041.9758999999992
0.11,2.000000000000001,1.0,20.0,135000.0000000002,15.96,0,0.1340356415321707,1,14082,EDUCATION,0.16960000000000003,1,1,14082,2388.3072
0.22,7.999999999999997,0.0,28.99999999999999,29999.99999999994,13.84999999999999,0,0.09191862813387637,1,19793,MEDICAL,0.1434999999999999,1,1,19793,2840.295499999998
0.11,3.000000000000002,2.000000000000001,24.00000000000001,47999.99999999995,11.35999999999999,0,0.02577962170578097,1,51087,VENTURE,0.1435999999999999,1,1,51087,7336.093199999995
0.1700000000000001,8.999999999999993,0.0,31.00000000000001,119999.9999999994,11.14,0,0.01885582042407344,1,59070,VENTURE,0.1414,1,1,59070,8352.498
0.08000000000000002,7.000000000000002,3.000000000000002,28.0,63999.99999999997,13.23,0,0.07761871416346595,1,9763,VENTURE,0.1623,1,1,9763,1584.5349
0.03,10.00000000000001,0.0,32.99999999999999,349999.9999999991,14.65,0,0.109671198898242,1,28975,DEBTCONSOLIDATION,0.16149999999999998,1,1,28975,4679.4625
0.08000000000000002,5.0,1.0,27.0,150000.0000000003,11.89,0,0.04218778736462517,1,22437,VENTURE,0.1489,1,1,22437,3340.8693000000003
0.2499999999999999,5.999999999999998,3.999999999999998,28.0,100000.0,10.99,0,0.01429635652420803,1,210644,VENTURE,0.1399,1,1,210644,29469.0956
0.12,7.000000000000002,7.000000000000002,31.00000000000001,60000.00000000023,10.99,0,0.01429635652420803,1,83487,VENTURE,0.1399,1,1,83487,11679.8313
0.13,8.999999999999993,5.999999999999998,31.00000000000001,79999.99999999971,10.99,1,0.01429635652420803,1,31660,VENTURE,0.1399,1,1,31660,4429.2339999999995
0.07000000000000002,14.0,7.999999999999997,42.99999999999999,71014.99999999967,11.14,1,0.01956688547973668,1,29798,VENTURE,0.1414,1,1,29798,4213.4372
0.2,8.999999999999993,5.0,31.99999999999999,73999.9999999997,11.11,0,0.0188441799291196,1,87409,VENTURE,0.1411,1,1,87409,12333.4099
0.14,7.000000000000002,2.000000000000001,29.99999999999999,67000.00000000036,10.99,1,0.01502760203829173,1,83109,VENTURE,0.1399,1,1,83109,11626.9491
0.05,2.000000000000001,5.0,21.0,151000.0000000001,11.11999999999999,0,0.01977892067137625,1,58577,VENTURE,0.1411999999999999,1,1,58577,8271.072399999995
0.1700000000000001,3.000000000000002,2.000000000000001,22.00000000000001,26399.9999999999,11.48999999999999,0,0.03163809290418323,1,29692,VENTURE,0.1448999999999999,1,1,29692,4302.370799999997
0.34,3.999999999999998,7.000000000000002,24.00000000000001,74360.00000000025,10.99,0,0.01598152692258404,1,33950,VENTURE,0.1399,1,1,33950,4749.605
0.13,2.000000000000001,10.00000000000001,25.0,158000.0000000002,14.26,0,0.1032217677031751,1,70200,MEDICAL,0.1476,1,1,70200,10361.52
0.14,5.0,3.999999999999998,29.99999999999999,36000.00000000004,13.84999999999999,0,0.09434622498227485,1,49035,HOMEIMPROVEMENT,0.1584999999999999,1,1,49035,7772.047499999994
0.13,3.999999999999998,5.999999999999998,22.00000000000001,60000.00000000023,15.21,1,0.1229753846723899,1,277505,MEDICAL,0.15710000000000002,1,1,277505,43596.035500000005
0.24,10.00000000000001,10.99999999999999,27.0,77000.00000000025,11.11,0,0.02067874050119987,1,70886,VENTURE,0.1411,1,1,70886,10002.0146
0.2999999999999999,3.000000000000002,5.999999999999998,22.00000000000001,51167.99999999975,10.99,0,0.01681963273248393,1,22060,VENTURE,0.1399,1,1,22060,3086.194
0.1,3.999999999999998,3.000000000000002,21.0,86000.00000000017,10.99,0,0.01711398998833278,1,176128,VENTURE,0.1399,1,1,176128,24640.3072
0.2,12.99999999999999,5.0,37.99999999999998,45599.99999999982,16.29,1,0.1433602425636481,1,18754,EDUCATION,0.1729,1,1,18754,3242.5666
0.15,5.999999999999998,12.99999999999999,32.99999999999999,66500.00000000017,10.95000000000001,1,0.01599316741753789,1,115549,VENTURE,0.1395000000000001,1,1,115549,16119.085500000012
0.06,3.999999999999998,10.00000000000001,26.0,116999.9999999995,10.73999999999999,0,0.008956967933968382,1,34636,VENTURE,0.1373999999999999,1,1,34636,4758.986399999997
0.23,3.000000000000002,5.999999999999998,22.00000000000001,63999.99999999997,13.23,0,0.08124856523741739,1,48483,HOMEIMPROVEMENT,0.1523,1,1,48483,7383.960899999999
0.27,3.000000000000002,2.000000000000001,22.00000000000001,47999.99999999995,10.99,0,0.01800113798774022,1,43550,VENTURE,0.1399,1,1,43550,6092.6449999999995
0.4199999999999999,10.00000000000001,1.0,27.0,48099.99999999984,11.89,0,0.04601828764968923,1,84257,HOMEIMPROVEMENT,0.1389,1,1,84257,11703.2973
0.1,7.000000000000002,7.000000000000002,27.0,49500.00000000017,15.26999999999999,0,0.1258011158132083,1,14166,PERSONAL,0.15769999999999992,1,1,14166,2233.978199999999
0.27,8.999999999999993,12.99999999999999,32.99999999999999,26399.9999999999,11.35999999999999,0,0.03037771174272431,1,30312,VENTURE,0.1435999999999999,1,1,30312,4352.803199999997
0.05,3.000000000000002,1.0,24.00000000000001,46180.00000000023,13.97999999999999,1,0.09954448149183179,1,74235,PERSONAL,0.1447999999999999,1,1,74235,10749.227999999992
0.06,3.999999999999998,1.0,22.99999999999998,87999.9999999998,10.99,1,0.01910641537921071,1,32193,VENTURE,0.1399,1,1,32193,4503.8007
0.1,5.0,0.0,28.99999999999999,144999.9999999993,16.77,0,0.1533029725579824,1,48988,EDUCATION,0.1777,1,1,48988,8705.1676
0.16,8.999999999999993,8.999999999999993,28.0,50004.00000000018,15.23000000000001,1,0.271744094251403,1,127766,HOMEIMPROVEMENT,0.1723000000000001,1,1,127766,22014.08180000001
0.14,5.0,2.000000000000001,31.99999999999999,132000.0000000004,10.99,0,0.01957852597469053,1,77238,VENTURE,0.1399,1,1,77238,10805.5962
0.1,8.999999999999993,3.000000000000002,32.99999999999999,87999.9999999998,14.53999999999999,1,0.1124457047324202,1,37414,HOMEIMPROVEMENT,0.16539999999999988,1,1,37414,6188.275599999995
0.05,12.00000000000001,5.0,45.0,126000.0000000004,10.65000000000001,0,0.008956967933968382,1,34393,VENTURE,0.1365000000000001,1,1,34393,4694.644500000003
0.15,3.999999999999998,7.999999999999997,24.00000000000001,60000.00000000023,10.99,0,0.02049321536305965,1,65971,VENTURE,0.1399,1,1,65971,9229.3429
0.11,2.000000000000001,3.999999999999998,26.0,63000.00000000017,14.84,1,0.119231428780144,1,48157,MEDICAL,0.1534,1,1,48157,7387.2838
0.22,3.000000000000002,1.0,21.0,23039.99999999994,10.99,0,0.02080322627254056,1,110945,VENTURE,0.1399,1,1,110945,15521.2055
0.23,3.999999999999998,2.000000000000001,24.00000000000001,45995.99999999999,13.16000000000001,1,0.08242996680596784,1,33683,VENTURE,0.1616000000000001,1,1,33683,5443.172800000004
0.05,3.999999999999998,2.000000000000001,26.0,71999.99999999983,10.73999999999999,1,0.01264620421817617,1,35499,VENTURE,0.1373999999999999,1,1,35499,4877.562599999997
0.11,8.999999999999993,1.0,31.00000000000001,89000.00000000004,10.99,1,0.02157095136556846,1,263333,VENTURE,0.1399,1,1,263333,36840.2867
0.07000000000000002,3.000000000000002,2.000000000000001,22.00000000000001,50000.00000000019,10.99,1,0.02195287123512565,1,60524,VENTURE,0.1399,1,1,60524,8467.3076
0.06,12.00000000000001,3.000000000000002,35.99999999999998,65000.00000000019,13.48,0,0.09145282512349262,1,47216,VENTURE,0.1648,1,1,47216,7781.1968
0.24,10.00000000000001,3.000000000000002,29.99999999999999,59004.00000000005,15.28,1,0.2747483764298825,1,48533,HOMEIMPROVEMENT,0.17279999999999998,1,1,48533,8386.5024
0.1700000000000001,5.999999999999998,14.0,34.00000000000001,150000.0000000003,16.69999999999999,0,0.1551601621004661,1,52121,PERSONAL,0.1719999999999999,1,1,52121,8964.811999999994
0.15,7.999999999999997,1.0,28.99999999999999,119999.9999999994,12.87,1,0.07727976604337614,1,4928,HOMEIMPROVEMENT,0.14869999999999997,1,1,4928,732.7935999999999
0.11,12.00000000000001,5.999999999999998,44.00000000000001,36000.00000000004,15.2,1,0.1293868063218267,1,100291,EDUCATION,0.162,1,1,100291,16247.142
0.33,5.0,8.999999999999993,31.00000000000001,65999.99999999988,16.63,0,0.1551348571249685,1,74334,HOMEIMPROVEMENT,0.1863,1,1,74334,13848.4242
0.02,5.0,5.0,27.0,45726.99999999982,16.29,0,0.1500308185978957,1,341981,HOMEIMPROVEMENT,0.18289999999999998,1,1,341981,62548.32489999999
0.15,7.000000000000002,12.99999999999999,28.0,51000.00000000008,16.48999999999999,1,0.1536804576934658,1,58727,MEDICAL,0.1698999999999999,1,1,58727,9977.717299999995
0.1700000000000001,2.000000000000001,1.0,25.0,34980.00000000009,11.47999999999999,0,0.04056537962509819,1,115878,VENTURE,0.1447999999999999,1,1,115878,16779.134399999988
0.03999999999999999,2.000000000000001,3.999999999999998,22.99999999999998,100000.0,10.65000000000001,1,0.01368470472476178,1,121079,VENTURE,0.1365000000000001,1,1,121079,16527.283500000012
0.1,3.999999999999998,2.000000000000001,22.00000000000001,74999.99999999977,13.61,1,0.09819057569347686,1,41128,EDUCATION,0.1461,1,1,41128,6008.8008
0.08000000000000002,2.000000000000001,5.999999999999998,25.0,185000.0000000004,15.26999999999999,1,0.1331215025175196,1,108125,HOMEIMPROVEMENT,0.1726999999999999,1,1,108125,18673.18749999999
0.08000000000000002,2.000000000000001,7.000000000000002,26.0,38400.00000000016,13.49,1,0.09571719292149039,1,18726,HOMEIMPROVEMENT,0.15489999999999998,1,1,18726,2900.6573999999996
0.18,12.00000000000001,3.000000000000002,40.99999999999999,139999.9999999994,13.79999999999999,0,0.1030153553679477,1,150293,VENTURE,0.1679999999999999,1,1,150293,25249.223999999984
0.2499999999999999,10.00000000000001,3.999999999999998,27.0,52656.00000000007,10.99,0,0.02720171380951207,1,55284,VENTURE,0.1399,1,1,55284,7734.2316
0.08000000000000002,3.999999999999998,2.000000000000001,25.0,78000.00000000022,10.99,0,0.02761173691083844,1,20801,VENTURE,0.1399,1,1,20801,2910.0598999999997
0.07000000000000002,3.999999999999998,7.999999999999997,25.0,83999.99999999958,10.62,0,0.01576547857226625,1,8929,VENTURE,0.1362,1,1,8929,1216.1298
0.23,10.99999999999999,14.0,37.99999999999998,90000.0000000005,10.58999999999999,0,0.01547663316298571,1,303072,VENTURE,0.1358999999999999,1,1,303072,41187.48479999997
0.16,5.999999999999998,0.0,28.0,39520.0000000001,11.89,1,0.05642954771994488,1,109665,VENTURE,0.1489,1,1,109665,16329.1185
0.1,3.999999999999998,2.000000000000001,25.0,47999.99999999995,10.99,0,0.02903823671506625,1,6769,VENTURE,0.1399,1,1,6769,946.9830999999999
0.15,3.000000000000002,0.0,26.0,60000.00000000023,10.58999999999999,1,0.01598152692258404,1,352068,VENTURE,0.1358999999999999,1,1,352068,47846.04119999997
0.22,2.000000000000001,1.0,22.99999999999998,159999.9999999997,15.23000000000001,0,0.1350470588291583,1,80465,VENTURE,0.1823000000000001,1,1,80465,14668.769500000008
0.13,10.00000000000001,3.000000000000002,31.99999999999999,74999.99999999977,10.38,0,0.008956967933968382,1,98963,VENTURE,0.1338,1,1,98963,13241.2494
0.16,7.000000000000002,7.000000000000002,27.0,60000.00000000023,10.65000000000001,1,0.01847912848499805,1,91759,VENTURE,0.1365000000000001,1,1,91759,12525.103500000008
0.15,2.000000000000001,3.999999999999998,20.0,41999.99999999992,11.70999999999999,1,0.05244099598135044,1,12905,VENTURE,0.1470999999999999,1,1,12905,1898.3254999999988
0.2,3.000000000000002,3.000000000000002,24.00000000000001,60999.99999999996,10.99,1,0.03030265695072679,1,20679,VENTURE,0.1399,1,1,20679,2892.9921
0.18,7.000000000000002,5.0,32.99999999999999,81999.99999999985,14.35,1,0.1180469131052105,1,57739,MEDICAL,0.1485,1,1,57739,8574.2415
0.1,3.999999999999998,5.999999999999998,24.00000000000001,102000.0000000002,10.35999999999999,0,0.008956967933968382,1,14233,VENTURE,0.13359999999999989,1,1,14233,1901.5287999999985
0.11,7.000000000000002,12.00000000000001,28.0,46551.00000000018,10.99,0,0.03061759777334781,1,106127,VENTURE,0.1399,1,1,106127,14847.1673
0.13,5.0,3.999999999999998,29.99999999999999,56999.99999999975,14.27,1,0.1177461945044616,1,71122,HOMEIMPROVEMENT,0.16269999999999998,1,1,71122,11571.549399999998
0.09,3.999999999999998,3.000000000000002,26.0,54999.99999999984,13.48,1,0.1003164116554398,1,77790,VENTURE,0.1648,1,1,77790,12819.792
0.13,2.000000000000001,7.000000000000002,22.99999999999998,54999.99999999984,13.23,0,0.09489168956488028,1,77220,HOMEIMPROVEMENT,0.1523,1,1,77220,11760.606
0.08000000000000002,15.0,5.999999999999998,45.0,42999.99999999994,13.49,0,0.1012577679562176,1,29420,HOMEIMPROVEMENT,0.15489999999999998,1,1,29420,4557.157999999999
0.11,3.999999999999998,5.999999999999998,22.00000000000001,29999.99999999994,13.48,0,0.1010850911782882,1,16280,DEBTCONSOLIDATION,0.1498,1,1,16280,2438.7439999999997
0.1700000000000001,3.000000000000002,8.999999999999993,24.00000000000001,90000.0000000005,14.41999999999999,1,0.1217903421373362,1,202691,VENTURE,0.17419999999999988,1,1,202691,35308.77219999998
0.07000000000000002,3.000000000000002,8.999999999999993,26.0,29999.99999999994,11.48999999999999,1,0.04851154155978037,1,18484,VENTURE,0.1448999999999999,1,1,18484,2678.331599999998
0.08000000000000002,7.000000000000002,5.0,31.99999999999999,41999.99999999992,14.35,1,0.120759957633653,1,28142,EDUCATION,0.1535,1,1,28142,4319.797
0.3499999999999999,2.000000000000001,8.999999999999993,26.0,59599.99999999983,16.45,0,0.1602434616029178,1,102305,VENTURE,0.19449999999999998,1,1,102305,19898.3225
0.09,2.000000000000001,10.00000000000001,26.0,57999.99999999962,10.62,0,0.0215825918605223,1,25629,VENTURE,0.1362,1,1,25629,3490.6697999999997
0.08000000000000002,5.0,10.99999999999999,31.99999999999999,128000.0000000004,13.84999999999999,1,0.1105345685964419,1,278144,HOMEIMPROVEMENT,0.1584999999999999,1,1,278144,44085.82399999997
0.22,3.000000000000002,2.000000000000001,25.0,50000.00000000019,10.75,1,0.02610250144459699,1,83016,VENTURE,0.1375,1,1,83016,11414.7
0.1,5.0,10.99999999999999,28.0,40999.99999999999,18.64,1,0.1947779115325848,1,32009,PERSONAL,0.19140000000000001,1,1,32009,6126.5226
0.3100000000000001,3.999999999999998,7.999999999999997,24.00000000000001,78000.00000000022,15.96,0,0.1533782844702326,1,191365,DEBTCONSOLIDATION,0.17460000000000003,1,1,191365,33412.329000000005
0.23,7.000000000000002,5.0,27.0,43999.99999999981,15.26999999999999,1,0.1409328426735414,1,78823,EDUCATION,0.16269999999999993,1,1,78823,12824.502099999994
0.46,3.999999999999998,0.0,22.99999999999998,37999.99999999995,11.11,0,0.03924489456693792,1,36918,VENTURE,0.1411,1,1,36918,5209.1298
0.27,3.000000000000002,3.999999999999998,22.99999999999998,52799.99999999973,14.27,1,0.1210170061523278,1,42485,DEBTCONSOLIDATION,0.1577,1,1,42485,6699.8845
0.07000000000000002,8.999999999999993,2.000000000000001,28.0,49000.00000000019,13.97999999999999,1,0.1148215673817258,1,31395,EDUCATION,0.1497999999999999,1,1,31395,4702.970999999997
0.03,3.999999999999998,5.0,21.0,51000.00000000008,15.62,1,0.1478105078454871,1,51382,DEBTCONSOLIDATION,0.17120000000000002,1,1,51382,8796.5984
0.5,3.999999999999998,5.0,22.99999999999998,24000.00000000003,10.99,0,0.03580972223297128,1,27005,VENTURE,0.1399,1,1,27005,3777.9995
0.27,3.000000000000002,1.0,22.00000000000001,54999.99999999984,12.83999999999999,1,0.0891637759476428,1,190581,HOMEIMPROVEMENT,0.1483999999999999,1,1,190581,28282.22039999998
0.33,5.999999999999998,0.0,28.99999999999999,71999.99999999983,10.99,0,0.03692533973021683,1,28446,VENTURE,0.1399,1,1,28446,3979.5953999999997
0.1,3.999999999999998,2.000000000000001,24.00000000000001,50000.00000000019,13.22,1,0.09887979485665577,1,47818,HOMEIMPROVEMENT,0.1522,1,1,47818,7277.8996
0.4399999999999999,7.999999999999997,5.0,27.0,79999.99999999971,10.99,0,0.0371231623109855,1,53134,VENTURE,0.1399,1,1,53134,7433.4466
0.13,2.000000000000001,3.000000000000002,22.00000000000001,69999.9999999999,13.49,1,0.1055500195182228,1,57254,VENTURE,0.1649,1,1,57254,9441.184599999999
0.05,7.999999999999997,3.000000000000002,35.0,164999.9999999996,11.48999999999999,0,0.05334003818956732,1,45743,VENTURE,0.1448999999999999,1,1,45743,6628.160699999995
0.3199999999999999,2.000000000000001,0.0,21.0,38400.00000000016,10.99,0,0.03823845746032665,1,20867,VENTURE,0.1399,1,1,20867,2919.2933
0.2,7.000000000000002,5.0,34.00000000000001,95000.00000000035,13.56999999999999,1,0.1082489283850058,1,38818,HOMEIMPROVEMENT,0.1556999999999999,1,1,38818,6043.962599999996
0.3199999999999999,12.99999999999999,7.999999999999997,47.00000000000001,43200.00000000015,14.84,0,0.2804472318117888,1,20683,VENTURE,0.1784,1,1,20683,3689.8472
0.2499999999999999,7.000000000000002,3.999999999999998,27.0,40000.00000000007,10.99,1,0.04008208922572569,1,46196,VENTURE,0.1399,1,1,46196,6462.8204
0.23,17.0,3.000000000000002,38.99999999999998,60999.99999999996,16.29,0,0.1635012067693674,1,39638,VENTURE,0.1929,1,1,39638,7646.1702
0.09,2.000000000000001,3.000000000000002,26.0,87500.00000000007,15.05,0,0.1413605876049566,1,64675,VENTURE,0.1805,1,1,64675,11673.8375
0.09,21.0,0.0,56.99999999999999,69999.9999999999,10.99,1,0.0407194575798585,1,43469,VENTURE,0.1399,1,1,43469,6081.3131
0.12,2.000000000000001,0.0,26.0,60000.00000000023,11.14,1,0.04619090347664304,1,49636,VENTURE,0.1414,1,1,49636,7018.5304
0.2499999999999999,3.000000000000002,7.000000000000002,22.99999999999998,59799.99999999987,15.96,0,0.158876617773943,1,119192,HOMEIMPROVEMENT,0.1796,1,1,119192,21406.8832
0.2499999999999999,2.000000000000001,5.0,22.99999999999998,53999.99999999972,17.57999999999999,1,0.185557096905829,1,96181,VENTURE,0.2057999999999999,1,1,96181,19794.04979999999
0.22,3.000000000000002,0.0,24.00000000000001,50000.00000000019,13.84999999999999,1,0.1179197692476876,1,152046,HOMEIMPROVEMENT,0.1584999999999999,1,1,152046,24099.290999999983
0.22,2.000000000000001,5.0,22.99999999999998,36000.00000000004,10.99,1,0.04324657542952831,1,52318,VENTURE,0.1399,1,1,52318,7319.2882
0.18,3.999999999999998,5.999999999999998,22.99999999999998,78000.00000000022,14.27,1,0.1283287465382214,1,73790,VENTURE,0.1727,1,1,73790,12743.533
0.16,15.0,22.00000000000001,47.00000000000001,50004.00000000018,10.99,0,0.04421604549314503,1,170140,VENTURE,0.1399,1,1,170140,23802.586
0.14,2.000000000000001,3.000000000000002,22.99999999999998,50000.00000000019,13.48,0,0.1117290421260213,1,132559,VENTURE,0.1648,1,1,132559,21845.7232
0.21,8.999999999999993,3.000000000000002,35.0,37999.99999999995,10.99,1,0.04506462272862476,1,30609,VENTURE,0.1399,1,1,30609,4282.1991
0.06,3.999999999999998,7.999999999999997,24.00000000000001,69999.9999999999,13.49,1,0.1127781692600771,1,39253,VENTURE,0.1649,1,1,39253,6472.8197
0.08000000000000002,5.999999999999998,2.000000000000001,27.0,130000.0000000006,13.47000000000001,1,0.1128726880677336,1,36652,DEBTCONSOLIDATION,0.1497000000000001,1,1,36652,5486.804400000004
0.07000000000000002,2.000000000000001,10.00000000000001,26.0,109999.9999999997,14.35,0,0.1321326760619953,1,57303,VENTURE,0.1735,1,1,57303,9942.0705
0.08000000000000002,2.000000000000001,5.0,22.99999999999998,60000.00000000023,16.48999999999999,1,0.1717573601704749,1,56853,PERSONAL,0.1698999999999999,1,1,56853,9659.324699999996
0.19,3.999999999999998,1.0,22.99999999999998,41999.99999999992,12.83999999999999,1,0.09798132658942178,1,50121,VENTURE,0.1583999999999999,1,1,50121,7939.1663999999955
0.14,16.0,10.99999999999999,48.99999999999999,68999.99999999997,13.48,1,0.1139399896946987,1,11827,VENTURE,0.1648,1,1,11827,1949.0896
0.21,3.000000000000002,2.000000000000001,26.0,46999.00000000019,10.99,1,0.04775980047264463,1,44044,VENTURE,0.1399,1,1,44044,6161.7555999999995
0.22,3.999999999999998,7.000000000000002,24.00000000000001,109999.9999999997,15.62,1,0.1587388473908082,1,35071,MEDICAL,0.1612,1,1,35071,5653.4452
0.08000000000000002,10.99999999999999,1.0,40.00000000000001,60000.00000000023,14.58999999999999,0,0.1401845542818795,1,29275,DEBTCONSOLIDATION,0.16089999999999988,1,1,29275,4710.347499999996
0.21,5.0,7.999999999999997,27.0,71999.99999999983,13.16000000000001,0,0.1090278820266126,1,114886,HOMEIMPROVEMENT,0.1516000000000001,1,1,114886,17416.71760000001
0.18,15.0,5.999999999999998,45.0,42319.99999999994,13.49,0,0.1167383254520285,1,30800,VENTURE,0.1649,1,1,30800,5078.92
0.28,3.999999999999998,3.000000000000002,21.0,35363.99999999997,10.99,1,0.04946971594773451,1,215471,VENTURE,0.1399,1,1,215471,30144.3929
0.2499999999999999,3.000000000000002,5.0,22.99999999999998,39215.99999999994,13.49,0,0.1168481233334562,1,86001,DEBTCONSOLIDATION,0.14989999999999998,1,1,86001,12891.549899999998
0.01,8.999999999999993,3.999999999999998,27.0,74999.99999999977,13.49,1,0.1179272558952734,1,55770,HOMEIMPROVEMENT,0.15489999999999998,1,1,55770,8638.773
0.14,3.999999999999998,2.000000000000001,24.00000000000001,49000.00000000019,13.17,0,0.110524006312953,1,37328,DEBTCONSOLIDATION,0.1467,1,1,37328,5476.0176
0.34,2.000000000000001,5.999999999999998,26.0,65000.00000000019,17.19,0,0.1874882631664942,1,130628,EDUCATION,0.18190000000000003,1,1,130628,23761.233200000006
0.2999999999999999,2.000000000000001,2.000000000000001,22.99999999999998,27999.99999999987,10.99,0,0.0524101842083056,1,38624,VENTURE,0.1399,1,1,38624,5403.4976
0.2,5.0,15.0,29.99999999999999,78410.99999999955,11.14,0,0.05718769026305369,1,40909,VENTURE,0.1414,1,1,40909,5784.5326
0.2899999999999999,5.999999999999998,7.000000000000002,28.99999999999999,56032.99999999985,14.65,0,0.1445555562771608,1,78023,VENTURE,0.1765,1,1,78023,13771.0595
0.13,14.0,1.0,45.99999999999997,192000.0000000003,14.79,0,0.1473676282458593,1,282597,HOMEIMPROVEMENT,0.1679,1,1,282597,47448.0363
0.13,2.000000000000001,7.000000000000002,22.99999999999998,36000.00000000004,13.06,0,0.1100920505637223,1,29880,VENTURE,0.1606,1,1,29880,4798.728
0.2,3.999999999999998,0.0,22.00000000000001,45000.00000000007,11.47999999999999,1,0.06838122246907075,1,61985,VENTURE,0.1447999999999999,1,1,61985,8975.427999999994
0.23,7.000000000000002,3.999999999999998,29.99999999999999,21599.99999999999,11.70999999999999,1,0.07573329580655291,1,10370,VENTURE,0.1470999999999999,1,1,10370,1525.426999999999
0.1,5.999999999999998,3.999999999999998,28.0,74999.99999999977,15.05,0,0.153676617773943,1,41888,MEDICAL,0.1555,1,1,41888,6513.584
0.21,7.999999999999997,8.999999999999993,28.99999999999999,68000.00000000023,12.61,1,0.1004160223910967,1,63940,VENTURE,0.1561,1,1,63940,9981.034
0.1,8.999999999999993,3.999999999999998,29.99999999999999,61400.00000000003,15.96,1,0.1708052043015442,1,62682,VENTURE,0.18960000000000002,1,1,62682,11884.507200000002
0.16,2.000000000000001,7.000000000000002,22.00000000000001,47999.99999999995,17.04000000000001,1,0.1885812539824137,1,180891,EDUCATION,0.18040000000000012,1,1,180891,32632.73640000002
0.2499999999999999,3.000000000000002,5.999999999999998,25.0,40000.00000000007,13.48,1,0.1220340283716121,1,90010,HOMEIMPROVEMENT,0.1548,1,1,90010,13933.547999999999
0.27,5.0,7.000000000000002,28.99999999999999,92199.9999999997,14.96000000000001,1,0.1557790219292967,1,18776,PERSONAL,0.1546000000000001,1,1,18776,2902.769600000002
0.09,3.000000000000002,3.000000000000002,22.99999999999998,69999.9999999999,12.83999999999999,1,0.110459239884076,1,25320,HOMEIMPROVEMENT,0.1483999999999999,1,1,25320,3757.487999999997
0.19,5.0,3.999999999999998,29.99999999999999,42999.99999999994,16.48999999999999,1,0.1839646779122159,1,190175,VENTURE,0.1948999999999999,1,1,190175,37065.107499999984
0.03999999999999999,10.99999999999999,8.999999999999993,35.99999999999998,29000.00000000015,12.42000000000001,1,0.1010338200736582,1,130233,VENTURE,0.15420000000000011,1,1,130233,20081.928600000014
